"State","County","f0408","f0812","f1216"
"NE","Holt",0,0,0
"NE","Hooker",0,0,0
"NE","Howard",0,0,0
"NE","Jefferson",0,0,0
"NE","Johnson",0,0,0
"NE","Kearney",0,0,0
"NE","Keith",0,0,0
"NE","Keya Paha",0,0,0
"NE","Kimball",0,0,0
"NE","Knox",0,0,0
"NE","Lancaster",1,-1,1
"NE","Lincoln",0,0,0
"NE","Logan",0,0,0
"NE","Loup",0,0,0
"NE","Madison",0,0,0
"NE","McPherson",0,0,0
"NE","Merrick",0,0,0
"NE","Morrill",0,0,0
"NE","Nance",0,0,0
"NE","Nemaha",0,0,0
"NE","Nuckolls",0,0,0
"NE","Otoe",0,0,0
"NE","Pawnee",0,0,0
"NE","Perkins",0,0,0
"NE","Phelps",0,0,0
"NE","Pierce",0,0,0
"NE","Platte",0,0,0
"NE","Polk",0,0,0
"NE","Red Willow",0,0,0
"NE","Richardson",0,0,0
"NE","Rock",0,0,0
"NE","Saline",1,-1,0
"NE","Sarpy",0,0,0
"NE","Saunders",0,0,0
"NE","Scotts Bluff",0,0,0
"NE","Seward",0,0,0
"NE","Sheridan",0,0,0
"NE","Sherman",0,0,0
"NE","Sioux",0,0,0
"NE","Stanton",0,0,0
"NE","Thayer",0,0,0
"NE","Thomas",0,0,0
"NE","Thurston",0,0,-1
"NE","Valley",0,0,0
"NE","Washington",0,0,0
"NE","Wayne",0,0,0
"NE","Webster",0,0,0
"NE","Wheeler",0,0,0
"NE","York",0,0,0
"NH","Belknap",1,-1,0
"NH","Carroll",1,-1,0
"NH","Cheshire",0,0,0
"NH","Coos",0,0,-1
"NH","Grafton",0,0,0
"NH","Hillsborough",1,0,-1
"NH","Merrimack",0,0,0
"NH","Rockingham",1,-1,0
"NH","Strafford",0,0,0
"NH","Sullivan",0,-1,0
"NJ","Atlantic",0,0,0
"NJ","Bergen",0,0,0
"NJ","Burlington",0,0,0
"NJ","Camden",0,0,0
"NJ","Cape May",0,0,0
"NJ","Cumberland",0,0,0
"NJ","Essex",0,0,0
"NJ","Gloucester",0,0,-1
"NJ","Hudson",0,0,0
"NJ","Hunterdon",0,0,0
"NJ","Mercer",0,0,0
"NJ","Middlesex",0,0,0
"NJ","Monmouth",0,0,0
"NJ","Morris",0,0,0
"NJ","Ocean",0,0,0
"NJ","Passaic",0,0,0
"NJ","Salem",1,0,-1
"NJ","Somerset",1,0,0
"NJ","Sussex",0,0,0
"NJ","Union",0,0,0
"NJ","Warren",0,0,0
"NM","Bernalillo",0,0,0
"NM","Catron",0,0,0
"NM","Chaves",0,0,0
"NM","Cibola",0,0,0
"NM","Colfax",1,0,-1
"NM","Curry",0,0,0
"NM","DeBaca",0,0,0
"NM","Dona Ana",0,0,0
"NM","Eddy",0,0,0
"NM","Grant",0,0,0
"NM","Guadalupe",0,0,0
"NM","Harding",0,0,0
"NM","Hidalgo",1,0,-1
"NM","Lea",0,0,0
"NM","Lincoln",0,0,0
"NM","Los Alamos",1,0,0
"NM","Luna",1,-1,0
"NM","McKinley",0,0,0
"NM","Mora",0,0,0
"NM","Otero",0,0,0
"NM","Quay",0,0,0
"NM","Rio Arriba",0,0,0
"NM","Roosevelt",0,0,0
"NM","San Juan",0,0,0
"NM","San Miguel",0,0,0
"NM","Sandoval",1,0,0
"NM","Santa Fe",0,0,0
"NM","Sierra",0,0,0
"NM","Socorro",0,0,0
"NM","Taos",0,0,0
"NM","Torrance",0,0,0
"NM","Union",0,0,0
"NM","Valencia",1,0,-1
"NV","Carson City",1,-1,0
"NV","Churchill",0,0,0
"NV","Clark",0,0,0
"NV","Douglas",0,0,0
"NV","Elko",0,0,0
"NV","Esmeralda",0,0,0
"NV","Eureka",0,0,0
"NV","Humboldt",0,0,0
"NV","Lander",0,0,0
"NV","Lincoln",0,0,0
"NV","Lyon",0,0,0
"NV","Mineral",0,0,0
"NV","Nye",0,0,0
"NV","Pershing",0,0,0
"NV","Storey",0,0,0
"NV","Washoe",1,0,0
"NV","White Pine",0,0,0
"NY","Albany",0,0,0
"NY","Allegany",0,0,0
"NY","Bronx",0,0,0
"NY","Broome",0,0,-1
"NY","Cattaraugus",0,0,0
"NY","Cayuga",1,0,-1
"NY","Chautauqua",1,-1,0
"NY","Chemung",0,0,0
"NY","Chenango",0,0,0
"NY","Clinton",1,0,0
"NY","Columbia",0,0,0
"NY","Cortland",1,0,-1
"NY","Delaware",0,0,0
"NY","Dutchess",1,0,-1
"NY","Erie",0,0,0
"NY","Essex",1,0,-1
"NY","Franklin",0,0,-1
"NY","Fulton",0,0,0
"NY","Genesee",0,0,0
"NY","Greene",0,0,0
"NY","Hamilton",0,0,0
"NY","Herkimer",0,0,0
"NY","Jefferson",0,0,0
"NY","Kings",0,0,0
"NY","Lewis",0,0,0
"NY","Livingston",0,0,0
"NY","Madison",1,0,-1
"NY","Monroe",0,0,0
"NY","Montgomery",0,0,0
"NY","Nassau",0,0,0
"NY","New York",0,0,0
"NY","Niagara",0,0,-1
"NY","Oneida",0,0,0
"NY","Onondaga",0,0,0
"NY","Ontario",0,0,0
"NY","Orange",1,0,-1
"NY","Orleans",0,0,0
"NY","Oswego",1,0,-1
"NY","Otsego",1,0,-1
"NY","Putnam",0,0,0
"NY","Queens",0,0,0
"NY","Rensselaer",0,0,-1
"NY","Richmond",0,1,-1
"NY","Rockland",1,0,0
"NY","Saint Lawrence",0,0,-1
"NY","Saratoga",1,0,-1
"NY","Schenectady",0,0,0
"NY","Schoharie",0,0,0
"NY","Schuyler",0,0,0
"NY","Seneca",1,0,-1
"NY","Steuben",0,0,0
"NY","Suffolk",0,0,-1
"NY","Sullivan",1,0,-1
"NY","Tioga",0,0,0
"NY","Tompkins",0,0,0
"NY","Ulster",0,0,0
"NY","Warren",1,0,-1
"NY","Washington",1,0,-1
"NY","Wayne",0,0,0
"NY","Westchester",0,0,0
"NY","Wyoming",0,0,0
"NY","Yates",0,0,0
"OH","Adams",0,0,0
"OH","Allen",0,0,0
"OH","Ashland",0,0,0
"OH","Ashtabula",0,0,-1
"OH","Athens",0,0,0
"OH","Auglaize",0,0,0
"OH","Belmont",0,-1,0
"OH","Brown",0,0,0
"OH","Butler",0,0,0
"OH","Carroll",0,0,0
"OH","Champaign",0,0,0
"OH","Clark",0,0,0
"OH","Clermont",0,0,0
"OH","Clinton",0,0,0
"OH","Columbiana",0,0,0
"OH","Coshocton",0,0,0
"OH","Crawford",0,0,0
"OH","Cuyahoga",0,0,0
"OH","Darke",0,0,0
"OH","Defiance",0,0,0
"OH","Delaware",0,0,0
"OH","Erie",0,0,-1
"OH","Fairfield",0,0,0
"OH","Fayette",0,0,0
"OH","Franklin",0,0,0
"OH","Fulton",0,0,0
"OH","Gallia",0,0,0
"OH","Geauga",0,0,0
"OH","Greene",0,0,0
"OH","Guernsey",0,0,0
"OH","Hamilton",1,0,0
"OH","Hancock",0,0,0
"OH","Hardin",0,0,0
"OH","Harrison",0,0,0
"OH","Henry",0,0,0
"OH","Highland",0,0,0
"OH","Hocking",0,0,0
"OH","Holmes",0,0,0
"OH","Huron",0,0,0
"OH","Jackson",0,0,0
"OH","Jefferson",0,-1,0
"OH","Knox",0,0,0
"OH","Lake",1,-1,0
"OH","Lawrence",0,0,0
"OH","Licking",0,0,0
"OH","Logan",0,0,0
"OH","Lorain",0,0,-1
"OH","Lucas",0,0,0
"OH","Madison",0,0,0
"OH","Mahoning",0,0,0
"OH","Marion",0,0,0
"OH","Medina",0,0,0
"OH","Meigs",0,0,0
"OH","Mercer",0,0,0
"OH","Miami",0,0,0
"OH","Monroe",0,-1,0
"OH","Montgomery",0,0,-1
"OH","Morgan",0,0,0
"OH","Morrow",0,0,0
"OH","Muskingum",0,0,0
"OH","Noble",0,0,0
"OH","Ottawa",1,0,-1
"OH","Paulding",0,0,0
"OH","Perry",0,0,0
"OH","Pickaway",0,0,0
"OH","Pike",0,0,0
"OH","Portage",0,0,-1
"OH","Preble",0,0,0
"OH","Putnam",0,0,0
"OH","Richland",0,0,0
"OH","Ross",0,0,0
"OH","Sandusky",1,0,-1
"OH","Scioto",0,0,0
"OH","Seneca",0,0,0
"OH","Shelby",0,0,0
"OH","Stark",0,-1,0
"OH","Summit",0,0,0
"OH","Trumbull",0,0,-1
"OH","Tuscarawas",1,-1,0
"OH","Union",0,0,0
"OH","Van Wert",0,0,0
"OH","Vinton",0,0,0
"OH","Warren",0,0,0
"OH","Washington",0,0,0
"OH","Wayne",0,0,0
"OH","Williams",0,0,0
"OH","Wood",1,0,-1
"OH","Wyandot",0,0,0
"OK","Adair",0,0,0
"OK","Alfalfa",0,0,0
"OK","Atoka",0,0,0
"OK","Beaver",0,0,0
"OK","Beckham",0,0,0
"OK","Blaine",0,0,0
"OK","Bryan",0,0,0
"OK","Caddo",0,0,0
"OK","Canadian",0,0,0
"OK","Carter",0,0,0
"OK","Cherokee",0,0,0
"OK","Choctaw",0,0,0
"OK","Cimarron",0,0,0
"OK","Cleveland",0,0,0
"OK","Coal",0,0,0
"OK","Comanche",0,0,0
"OK","Cotton",0,0,0
"OK","Craig",0,0,0
"OK","Creek",0,0,0
"OK","Custer",0,0,0
"OK","Delaware",0,0,0
"OK","Dewey",0,0,0
"OK","Ellis",0,0,0
"OK","Garfield",0,0,0
"OK","Garvin",0,0,0
"OK","Grady",0,0,0
"OK","Grant",0,0,0
"OK","Greer",0,0,0
"OK","Harmon",0,0,0
"OK","Harper",0,0,0
"OK","Haskell",0,0,0
"OK","Hughes",0,0,0
"OK","Jackson",0,0,0
"OK","Jefferson",0,0,0
"OK","Johnston",0,0,0
"OK","Kay",0,0,0
"OK","Kingfisher",0,0,0
"OK","Kiowa",0,0,0
"OK","Latimer",0,0,0
"OK","LeFlore",0,0,0
"OK","Lincoln",0,0,0
"OK","Logan",0,0,0
"OK","Love",0,0,0
"OK","Major",0,0,0
"OK","Marshall",0,0,0
"OK","Mayes",0,0,0
"OK","McClain",0,0,0
"OK","McCurtain",0,0,0
"OK","McIntosh",0,0,0
"OK","Murray",0,0,0
"OK","Muskogee",0,0,0
"OK","Noble",0,0,0
"OK","Nowata",0,0,0
"OK","Okfuskee",0,0,0
"OK","Oklahoma",0,0,0
"OK","Okmulgee",0,0,0
"OK","Osage",0,0,0
"OK","Ottawa",0,0,0
"OK","Pawnee",0,0,0
"OK","Payne",0,0,0
"OK","Pittsburg",0,0,0
"OK","Pontotoc",0,0,0
"OK","Pottawatomie",0,0,0
"OK","Pushmataha",0,0,0
"OK","Roger Mills",0,0,0
"OK","Rogers",0,0,0
"OK","Seminole",0,0,0
"OK","Sequoyah",0,0,0
"OK","Stephens",0,0,0
"OK","Texas",0,0,0
"OK","Tillman",0,0,0
"OK","Tulsa",0,0,0
"OK","Wagoner",0,0,0
"OK","Washington",0,0,0
"OK","Washita",0,0,0
"OK","Woods",0,0,0
"OK","Woodward",0,0,0
"OR","Baker",0,0,0
"OR","Benton",0,0,0
"OR","Clackamas",1,0,0
"OR","Clatsop",0,0,0
"OR","Columbia",0,0,-1
"OR","Coos",0,0,0
"OR","Crook",0,0,0
"OR","Curry",0,0,0
"OR","Deschutes",0,0,0
"OR","Douglas",0,0,0
"OR","Gilliam",0,0,0
"OR","Grant",0,0,0
"OR","Harney",0,0,0
"OR","Hood River",0,0,0
"OR","Jackson",1,-1,0
"OR","Jefferson",0,0,0
"OR","Josephine",0,0,0
"OR","Klamath",0,0,0
"OR","Lake",0,0,0
"OR","Lane",0,0,0
"OR","Lincoln",0,0,0
"OR","Linn",0,0,0
"OR","Malheur",0,0,0
"OR","Marion",1,-1,0
"OR","Morrow",0,0,0
"OR","Multnomah",0,0,0
"OR","Polk",0,0,0
"OR","Sherman",0,0,0
"OR","Tillamook",1,0,-1
"OR","Umatilla",0,0,0
"OR","Union",0,0,0
"OR","Wallowa",0,0,0
"OR","Wasco",1,-1,0
"OR","Washington",0,0,0
"OR","Wheeler",0,0,0
"OR","Yamhill",0,0,0
"PA","Adams",0,0,0
"PA","Allegheny",0,0,0
"PA","Armstrong",0,0,0
"PA","Beaver",-1,0,0
"PA","Bedford",0,0,0
"PA","Berks",1,-1,0
"PA","Blair",0,0,0
"PA","Bradford",0,0,0
"PA","Bucks",0,0,0
"PA","Butler",0,0,0
"PA","Cambria",1,-1,0
"PA","Cameron",0,0,0
"PA","Carbon",1,-1,0
"PA","Centre",1,-1,1
"PA","Chester",1,-1,1
"PA","Clarion",0,0,0
"PA","Clearfield",0,0,0
"PA","Clinton",0,0,0
"PA","Columbia",0,0,0
"PA","Crawford",0,0,0
"PA","Cumberland",0,0,0
"PA","Dauphin",1,0,0
"PA","Delaware",0,0,0
"PA","Elk",1,-1,0
"PA","Erie",0,0,-1
"PA","Fayette",-1,0,0
"PA","Forest",0,0,0
"PA","Franklin",0,0,0
"PA","Fulton",0,0,0
"PA","Greene",0,0,0
"PA","Huntingdon",0,0,0
"PA","Indiana",0,0,0
"PA","Jefferson",0,0,0
"PA","Juniata",0,0,0
"PA","Lackawanna",0,0,0
"PA","Lancaster",0,0,0
"PA","Lawrence",0,0,0
"PA","Lebanon",0,0,0
"PA","Lehigh",0,0,0
"PA","Luzerne",0,0,-1
"PA","Lycoming",0,0,0
"PA","McKean",0,0,0
"PA","Mercer",0,0,0
"PA","Mifflin",0,0,0
"PA","Monroe",1,0,0
"PA","Montgomery",0,0,0
"PA","Montour",0,0,0
"PA","Northampton",0,0,-1
"PA","Northumberland",0,0,0
"PA","Perry",0,0,0
"PA","Philadelphia",0,0,0
"PA","Pike",0,0,0
"PA","Potter",0,0,0
"PA","Schuylkill",0,0,0
"PA","Snyder",0,0,0
"PA","Somerset",0,0,0
"PA","Sullivan",0,0,0
"PA","Susquehanna",0,0,0
"PA","Tioga",0,0,0
"PA","Union",0,0,0
"PA","Venango",0,0,0
"PA","Warren",0,0,0
"PA","Washington",-1,0,0
"PA","Wayne",0,0,0
"PA","Westmoreland",0,0,0
"PA","Wyoming",0,0,0
"PA","York",0,0,0
"RI","Bristol",0,0,0
"RI","Kent",0,0,-1
"RI","Newport",0,0,0
"RI","Providence",0,0,0
"RI","Washington",0,0,0
"SC","Abbeville",0,0,0
"SC","Aiken",0,0,0
"SC","Allendale",0,0,0
"SC","Anderson",0,0,0
"SC","Bamberg",0,0,0
"SC","Barnwell",1,0,-1
"SC","Beaufort",0,0,0
"SC","Berkeley",0,0,0
"SC","Calhoun",1,0,-1
"SC","Charleston",1,0,0
"SC","Cherokee",0,0,0
"SC","Chester",1,0,-1
"SC","Chesterfield",0,0,0
"SC","Clarendon",0,0,0
"SC","Colleton",1,0,-1
"SC","Darlington",0,1,-1
"SC","Dillon",0,0,0
"SC","Dorchester",0,0,0
"SC","Edgefield",0,0,0
"SC","Fairfield",0,0,0
"SC","Florence",0,0,0
"SC","Georgetown",0,0,0
"SC","Greenville",0,0,0
"SC","Greenwood",0,0,0
"SC","Hampton",0,0,0
"SC","Horry",0,0,0
"SC","Jasper",0,0,0
"SC","Kershaw",0,0,0
"SC","Lancaster",0,0,0
"SC","Laurens",0,0,0
"SC","Lee",0,0,0
"SC","Lexington",0,0,0
"SC","Marion",1,0,0
"SC","Marlboro",0,0,0
"SC","McCormick",0,0,-1
"SC","Newberry",0,0,0
"SC","Oconee",0,0,0
"SC","Orangeburg",0,0,0
"SC","Pickens",0,0,0
"SC","Richland",0,0,0
"SC","Saluda",0,0,0
"SC","Spartanburg",0,0,0
"SC","Sumter",0,0,0
"SC","Union",0,0,0
"SC","Williamsburg",0,0,0
"SC","York",0,0,0
"SD","Aurora",0,0,0
"SD","Beadle",0,0,0
"SD","Bennett",0,0,0
"SD","Bon Homme",0,0,0
"SD","Brookings",1,-1,0
"SD","Brown",1,-1,0
"SD","Brule",0,0,0
"SD","Buffalo",0,0,0
"SD","Butte",0,0,0
"SD","Campbell",0,0,0
"SD","Charles Mix",0,0,0
"SD","Clark",0,0,0
"SD","Clay",0,0,0
"SD","Codington",0,0,0
"SD","Corson",0,0,-1
"SD","Custer",0,0,0
"SD","Davison",0,0,0
"SD","Day",0,0,-1
"SD","Deuel",0,0,0
"SD","Dewey",0,0,0
"SD","Douglas",0,0,0
"SD","Edmunds",0,0,0
"SD","Fall River",0,0,0
"SD","Faulk",0,0,0
"SD","Grant",0,0,0
"SD","Gregory",0,0,0
"SD","Haakon",0,0,0
"SD","Hamlin",0,0,0
"SD","Hand",0,0,0
"SD","Hanson",0,0,0
"SD","Harding",0,0,0
"SD","Hughes",0,0,0
"SD","Hutchinson",0,0,0
"SD","Hyde",0,0,0
"SD","Jackson",0,0,0
"SD","Jerauld",0,0,0
"SD","Jones",0,0,0
"SD","Kingsbury",0,0,0
"SD","Lake",1,-1,0
"SD","Lawrence",0,0,0
"SD","Lincoln",0,0,0
"SD","Lyman",0,0,0
"SD","Marshall",1,0,-1
"SD","McCook",0,0,0
"SD","McPherson",0,0,0
"SD","Meade",0,0,0
"SD","Mellette",0,0,0
"SD","Miner",1,-1,0
"SD","Minnehaha",1,-1,0
"SD","Moody",1,-1,0
"SD","Pennington",0,0,0
"SD","Perkins",0,0,0
"SD","Potter",0,0,0
"SD","Roberts",0,0,-1
"SD","Sanborn",0,0,0
"SD","Shannon",0,0,0
"SD","Spink",0,0,0
"SD","Stanley",0,0,0
"SD","Sully",0,0,0
"SD","Todd",0,0,0
"SD","Tripp",0,0,0
"SD","Turner",0,0,0
"SD","Union",0,0,0
"SD","Walworth",0,0,0
"SD","Yankton",0,0,0
"SD","Ziebach",0,0,-1
"TN","Anderson",0,0,0
"TN","Bedford",0,0,0
"TN","Benton",-1,0,0
"TN","Bledsoe",0,0,0
"TN","Blount",0,0,0
"TN","Bradley",0,0,0
"TN","Campbell",0,0,0
"TN","Cannon",0,0,0
"TN","Carroll",0,0,0
"TN","Carter",0,0,0
"TN","Cheatham",0,0,0
"TN","Chester",0,0,0
"TN","Claiborne",0,0,0
"TN","Clay",-1,0,0
"TN","Cocke",0,0,0
"TN","Coffee",0,0,0
"TN","Crockett",0,0,0
"TN","Cumberland",0,0,0
"TN","Davidson",0,0,0
"TN","Decatur",0,0,0
"TN","DeKalb",0,0,0
"TN","Dickson",0,0,0
"TN","Dyer",0,0,0
"TN","Fayette",0,0,0
"TN","Fentress",0,0,0
"TN","Franklin",0,0,0
"TN","Gibson",0,0,0
"TN","Giles",0,0,0
"TN","Grainger",0,0,0
"TN","Greene",0,0,0
"TN","Grundy",-1,0,0
"TN","Hamblen",0,0,0
"TN","Hamilton",0,0,0
"TN","Hancock",0,0,0
"TN","Hardeman",0,0,-1
"TN","Hardin",0,0,0
"TN","Hawkins",0,0,0
"TN","Haywood",0,0,0
"TN","Henderson",0,0,0
"TN","Henry",0,0,0
"TN","Hickman",0,0,0
"TN","Houston",0,-1,0
"TN","Humphreys",-1,0,0
"TN","Jackson",0,-1,0
"TN","Jefferson",0,0,0
"TN","Johnson",0,0,0
"TN","Knox",0,0,0
"TN","Lake",-1,0,0
"TN","Lauderdale",-1,0,0
"TN","Lawrence",0,0,0
"TN","Lewis",0,0,0
"TN","Lincoln",0,0,0
"TN","Loudon",0,0,0
"TN","Macon",0,0,0
"TN","Madison",0,0,0
"TN","Marion",0,0,0
"TN","Marshall",0,0,0
"TN","Maury",0,0,0
"TN","McMinn",0,0,0
"TN","McNairy",0,0,0
"TN","Meigs",0,0,0
"TN","Monroe",0,0,0
"TN","Montgomery",0,0,0
"TN","Moore",0,0,0
"TN","Morgan",0,0,0
"TN","Obion",0,0,0
"TN","Overton",-1,0,0
"TN","Perry",-1,0,0
"TN","Pickett",0,0,0
"TN","Polk",0,0,0
"TN","Putnam",0,0,0
"TN","Rhea",0,0,0
"TN","Roane",0,0,0
"TN","Robertson",0,0,0
"TN","Rutherford",0,0,0
"TN","Scott",0,0,0
"TN","Sequatchie",0,0,0
"TN","Sevier",0,0,0
"TN","Shelby",0,0,0
"TN","Smith",-1,0,0
"TN","Stewart",-1,0,0
"TN","Sullivan",0,0,0
"TN","Sumner",0,0,0
"TN","Tipton",0,0,0
"TN","Trousdale",-1,0,0
"TN","Unicoi",0,0,0
"TN","Union",0,0,0
"TN","Van Buren",-1,0,0
"TN","Warren",0,0,0
"TN","Washington",0,0,0
"TN","Wayne",0,0,0
"TN","Weakley",0,0,0
"TN","White",0,0,0
"TN","Williamson",0,0,0
"TN","Wilson",0,0,0
"TX","Anderson",0,0,0
"TX","Andrews",0,0,0
"TX","Angelina",0,0,0
"TX","Aransas",0,0,0
"TX","Archer",0,0,0
"TX","Armstrong",0,0,0
"TX","Atascosa",0,0,0
"TX","Austin",0,0,0
"TX","Bailey",0,0,0
"TX","Bandera",0,0,0
"TX","Bastrop",0,0,0
"TX","Baylor",0,0,0
"TX","Bee",0,0,0
"TX","Bell",0,0,0
"TX","Bexar",1,0,0
"TX","Blanco",0,0,0
"TX","Borden",0,0,0
"TX","Bosque",0,0,0
"TX","Bowie",0,0,0
"TX","Brazoria",0,0,0
"TX","Brazos",0,0,0
"TX","Brewster",1,-1,0
"TX","Briscoe",0,0,0
"TX","Brooks",0,0,0
"TX","Brown",0,0,0
"TX","Burleson",0,0,0
"TX","Burnet",0,0,0
"TX","Caldwell",0,0,0
"TX","Calhoun",0,0,0
"TX","Callahan",0,0,0
"TX","Cameron",1,0,0
"TX","Camp",0,0,0
"TX","Carson",0,0,0
"TX","Cass",0,0,0
"TX","Castro",0,0,0
"TX","Chambers",0,0,0
"TX","Cherokee",0,0,0
"TX","Childress",0,0,0
"TX","Clay",0,0,0
"TX","Cochran",0,0,0
"TX","Coke",0,0,0
"TX","Coleman",0,0,0
"TX","Collin",0,0,0
"TX","Collingsworth",0,0,0
"TX","Colorado",0,0,0
"TX","Comal",0,0,0
"TX","Comanche",0,0,0
"TX","Concho",0,0,0
"TX","Cooke",0,0,0
"TX","Coryell",0,0,0
"TX","Cottle",0,0,0
"TX","Crane",0,0,0
"TX","Crockett",0,0,0
"TX","Crosby",0,0,0
"TX","Culberson",1,0,0
"TX","Dallam",0,0,0
"TX","Dallas",1,0,0
"TX","Dawson",0,0,0
"TX","Deaf Smith",0,0,0
"TX","Delta",0,0,0
"TX","Denton",0,0,0
"TX","DeWitt",0,0,0
"TX","Dickens",0,0,0
"TX","Dimmit",0,0,0
"TX","Donley",0,0,0
"TX","Duval",0,0,0
"TX","Eastland",0,0,0
"TX","Ector",0,0,0
"TX","Edwards",0,0,0
"TX","El Paso",0,0,0
"TX","Ellis",0,0,0
"TX","Erath",0,0,0
"TX","Falls",0,0,0
"TX","Fannin",0,0,0
"TX","Fayette",0,0,0
"TX","Fisher",0,0,0
"TX","Floyd",0,0,0
"TX","Foard",0,0,0
"TX","Fort Bend",0,0,1
"TX","Franklin",0,0,0
"TX","Freestone",0,0,0
"TX","Frio",1,0,0
"TX","Gaines",0,0,0
"TX","Galveston",0,0,0
"TX","Garza",0,0,0
"TX","Gillespie",0,0,0
"TX","Glasscock",0,0,0
"TX","Goliad",0,0,0
"TX","Gonzales",0,0,0
"TX","Gray",0,0,0
"TX","Grayson",0,0,0
"TX","Gregg",0,0,0
"TX","Grimes",0,0,0
"TX","Guadalupe",0,0,0
"TX","Hale",0,0,0
"TX","Hall",0,0,0
"TX","Hamilton",0,0,0
"TX","Hansford",0,0,0
"TX","Hardeman",0,0,0
"TX","Hardin",0,0,0
"TX","Harris",1,0,0
"TX","Harrison",0,0,0
"TX","Hartley",0,0,0
"TX","Haskell",0,0,0
"TX","Hays",0,0,0
"TX","Hemphill",0,0,0
"TX","Henderson",0,0,0
"TX","Hidalgo",0,0,0
"TX","Hill",0,0,0
"TX","Hockley",0,0,0
"TX","Hood",0,0,0
"TX","Hopkins",0,0,0
"TX","Houston",0,0,0
"TX","Howard",0,0,0
"TX","Hudspeth",0,0,0
"TX","Hunt",0,0,0
"TX","Hutchinson",0,0,0
"TX","Irion",0,0,0
"TX","Jack",0,0,0
"TX","Jackson",0,0,0
"TX","Jasper",0,0,0
"TX","Jeff Davis",0,0,0
"TX","Jefferson",0,0,-1
"TX","Jim Hogg",0,0,0
"TX","Jim Wells",0,0,0
"TX","Johnson",0,0,0
"TX","Jones",0,0,0
"TX","Karnes",0,0,0
"TX","Kaufman",0,0,0
"TX","Kendall",0,0,0
"TX","Kenedy",0,-1,1
"TX","Kent",0,0,0
"TX","Kerr",0,0,0
"TX","Kimble",0,0,0
"TX","King",0,0,0
"TX","Kinney",0,0,0
"TX","Kleberg",1,0,0
"TX","Knox",0,0,0
"TX","La Salle",0,0,0
"TX","La Vaca",0,0,0
"TX","Lamar",0,0,0
"TX","Lamb",0,0,0
"TX","Lampasas",0,0,0
"TX","Lee",0,0,0
"TX","Leon",0,0,0
"TX","Liberty",0,0,0
"TX","Limestone",0,0,0
"TX","Lipscomb",0,0,0
"TX","Live Oak",0,0,0
"TX","Llano",0,0,0
"TX","Loving",0,0,0
"TX","Lubbock",0,0,0
"TX","Lynn",0,0,0
"TX","Madison",0,0,0
"TX","Marion",0,0,0
"TX","Martin",0,0,0
"TX","Mason",0,0,0
"TX","Matagorda",0,0,0
"TX","Maverick",0,0,0
"TX","McCulloch",0,0,0
"TX","McLennan",0,0,0
"TX","McMullen",0,0,0
"TX","Medina",0,0,0
"TX","Menard",0,0,0
"TX","Midland",0,0,0
"TX","Milam",0,0,0
"TX","Mills",0,0,0
"TX","Mitchell",0,0,0
"TX","Montague",0,0,0
"TX","Montgomery",0,0,0
"TX","Moore",0,0,0
"TX","Morris",0,0,0
"TX","Motley",0,0,0
"TX","Nacogdoches",0,0,0
"TX","Navarro",0,0,0
"TX","Newton",0,0,0
"TX","Nolan",0,0,0
"TX","Nueces",0,0,0
"TX","Ochiltree",0,0,0
"TX","Oldham",0,0,0
"TX","Orange",0,0,0
"TX","Palo Pinto",0,0,0
"TX","Panola",0,0,0
"TX","Parker",0,0,0
"TX","Parmer",0,0,0
"TX","Pecos",0,0,0
"TX","Polk",0,0,0
"TX","Potter",0,0,0
"TX","Presidio",0,0,0
"TX","Rains",0,0,0
"TX","Randall",0,0,0
"TX","Reagan",0,0,0
"TX","Real",0,0,0
"TX","Red River",0,0,0
"TX","Reeves",1,0,0
"TX","Refugio",0,0,0
"TX","Roberts",0,0,0
"TX","Robertson",0,0,0
"TX","Rockwall",0,0,0
"TX","Runnels",0,0,0
"TX","Rusk",0,0,0
"TX","Sabine",0,0,0
"TX","San Augustine",0,0,0
"TX","San Jacinto",0,0,0
"TX","San Patricio",0,0,0
"TX","San Saba",0,0,0
"TX","Schleicher",0,0,0
"TX","Scurry",0,0,0
"TX","Shackelford",0,0,0
"TX","Shelby",0,0,0
"TX","Sherman",0,0,0
"TX","Smith",0,0,0
"TX","Somervell",0,0,0
"TX","Starr",0,0,0
"TX","Stephens",0,0,0
"TX","Sterling",0,0,0
"TX","Stonewall",0,0,0
"TX","Sutton",0,0,0
"TX","Swisher",0,0,0
"TX","Tarrant",0,0,0
"TX","Taylor",0,0,0
"TX","Terrell",0,0,0
"TX","Terry",0,0,0
"TX","Throckmorton",0,0,0
"TX","Titus",0,0,0
"TX","Tom Green",0,0,0
"TX","Travis",0,0,0
"TX","Trinity",0,0,0
"TX","Tyler",0,0,0
"TX","Upshur",0,0,0
"TX","Upton",0,0,0
"TX","Uvalde",0,0,0
"TX","Val Verde",1,0,0
"TX","Van Zandt",0,0,0
"TX","Victoria",0,0,0
"TX","Walker",0,0,0
"TX","Waller",0,0,0
"TX","Ward",0,0,0
"TX","Washington",0,0,0
"TX","Webb",0,0,0
"TX","Wharton",0,0,0
"TX","Wheeler",0,0,0
"TX","Wichita",0,0,0
"TX","Wilbarger",0,0,0
"TX","Willacy",0,0,0
"TX","Williamson",0,0,0
"TX","Wilson",0,0,0
"TX","Winkler",0,0,0
"TX","Wise",0,0,0
"TX","Wood",0,0,0
